id,tweet,label
1496,"The WHO alerted about a new outbreak of ""Nipah"" virus which is more lethal than the novel coronavirus.",fake
1497,In a video seen or shared by millions of people doctors in white coats made a series of false or misleading claims on COVID-19. https://t.co/7U8kTesdLO,fake
1498,States reported 1772 new COVID-19 deaths today and you can see a familiar falling curve in the reported death data over the week. The outbreak in New York again made up less than a quarter of US deaths for the day down from a high of around 50% of the US daily deaths. https://t.co/cdi93XJtHK,real
1499,📢#CoronaVirusUpdates: 📍#COVID19 India Tracker (As on 10 September 2020 08:00 AM) ➡️Confirmed cases: 4465863 ➡️Recovered: 3471783 (77.7%)👍 ➡️Active cases: 919018 (20.6%) ➡️Deaths: 75062 (1.7%) #IndiaFightsCorona #IndiaWillWin #StaySafe Via @MoHFW_INDIA https://t.co/92a77hDvAQ,real
1500,"Everyone who dies while infected with the SARS-Cov-2 is registered in official documents as ""dead by COVID-19"" even if the death is unrelated (e.g. a car accident)",fake
1501,Yesterday our laboratories processed 11010 tests for COVID-19 bringing the total to 730330. Further testing is taking place this weekend across the country with pop up testing sites in Auckland.,real
1502,Among young adult U.S. service members on an aircraft carrier tested during a #COVID19 outbreak nearly 1 out of 5 infected service members showed no symptoms. Wearing cloth face coverings and social distancing may help reduce the spread of COVID-19. https://t.co/7n6zTUtq8G https://t.co/vf3hyQKCDQ,real
1503,One can cure the new coronavirus by inhaling vodka fumes.,fake
1504,An image of a doctor goes viral with the claim that Dr. Usman Riyaz died while treating coronavirus patients in Delhi India.,fake
1505,The 20 countries with most #COVID19 cases together home to as many people as India have conducted 28X the tests that India has. Here's our factcheck: https://t.co/6q6yw42XBj,fake
1506,Deaths continue falling. The 7-day average just edged under 700. https://t.co/ZsVOPJbfuP,real
1507,#CoronaVirusUpdates: 📍Total #COVID19 Cases in India (as on September 04 2020) ▶️77.15% Cured/Discharged/Migrated (3037151) ▶️21.11% Active cases (831124) ▶️1.74% Deaths (68472) Total COVID-19 confirmed cases = Cured/Discharged/Migrated+Active cases+Deaths https://t.co/XOB1gft4AQ,real
1508,Raissa Soares a doctor in Bahia was fired from a state hospital under orders from Rui Costa Bahia's state governor. She was dismissed becaused she favoured the use of hydroxychloroquine against COVID-19.,fake
1509,Dr. VK Srinivas Vice-President of Bharath Biotech He is taking first injection of COVID 19 vaccine. They have confidence in their product,fake
1510,RT @CDCemergency: Cover your cough! #COVID19 spreads through respiratory droplets when an infected person coughs sneezes or talks. Additio…,real
1511,#IndiaFightsCorona: Cabinet Secretary holds a video conference to review &amp; discuss #COVID management with the Chief Secretaries &amp; Health Secretaries of Maharashtra Tamil Nadu Karnataka Telangana Gujarat West Bengal Uttar Pradesh Punjab Andhra Pradesh &amp; Jammu &amp; Kashmir. https://t.co/fDDSPNcIRU,real
1512,CDC’s Redfield to Senate: “These face masks are the most important powerful public health tool we have. https://t.co/eCU9XoH0AK Via @WebMD,real
1513,Our daily update is published. We’ve now tracked 18.2 million tests up 457k from yesterday one of the larger days so far. Note that we can only track tests that a state reports. For details see: https://t.co/PZrmH4bl5Y https://t.co/z8HRmzVtV2,real
1514,As per #Tripura Govt. #COVID19 test to be done for all arriving passengers. All passengers are allowed to go home with advice to self-monitor their health and follow 14 days of Home quarantine. The exception to quarantine is for #asymptomatic passengers intending to... (1/2) https://t.co/AoA9NylsVZ,real
1515,Coronavirus Pandemic May Be Cut Short Due to Americans’ Short Attention Span https://t.co/Hb2Ov44kVj #americans #news #coronavirus #media,fake
1516,At the height of the COVID-19 pandemic in New York City first responders faced nearly triple the number of calls for cardiac arrest. https://t.co/3SL4SA43wP,real
1517,#Dental #HCPs: Today at 2pm ET log in to COCA Facebook profile or call in. COCA Call Topic: Guidance for Dental Settings During the #COVID19 Response. Learn more about the event at https://t.co/nlW5uWzoOS. https://t.co/sZkrVY0KBa,real
1518,As of today there are four states in India namely #Manipur #Nagaland #Sikkim &amp; #Mizoram which had zero #COVID19 case #fatalityrate. #COVID__19 #Covid_19 #COVIDー19 #CoronaUpdates #CoronavirusIndia #CoronaVirusUpdates #coronavirus #COVIDUpdates https://t.co/DPnk3RNv1i,real
1519,Ghana's electoral commission has postponed the 2020 elections to 2023 due to coronavirus.,fake
1520,#CoronaVirusUpdates #IndiaFightsCorona #COVID19 Recovery rate soars past 70%. Total recoveries improved to 1639599 and exceed active cases by nearly 10 lakh. The actual caseload of the country is the active cases (643948) which is only 27.64% of the total positive cases.,real
1521,@DivyaPa68107227 @MoHFW_INDIA @mygovindia @PMOIndia @drharshvardhan @AshwiniKChoubey @PIB_India @MIB_India @PIBHomeAffairs @COVIDNewsByMIB In India there are 3 #COVID19Vaccine trials are underway. The DCGI has permitted Serum Institute of India (SII) to c,real
1522,Really we need to move on from hydroxychloroquine says expert. https://t.co/yV9UXqmwva https://t.co/238ai4ltvG,real
1523,Trump’s COVID-19 Test Came Back Positive For Stupidity https://t.co/iwxDyEHwNx #donaldtrump #whitehouse #coronavirus #c19,fake
1524,"NSW, Australia #COVID19 positive Chinese woman caught on camera spitting on bananas at a suburban supermarket. Is this an isolated incident or are Chinese Nationals and Communist Party loyalists being paid and instructed to do this by their government? https://t.co/PW8Fnv3BDD",fake
1525,Also: testing doesn't only help people track the outbreak. It also matters for patient care and one of the more troubling trends right now is how long it takes to *rule people out* through negative test results. That causes hospitals to burn through PPE.,real
1526,"Man Who Uses WhatsApp, TikTok, Google Maps, Snapchat, Instagram, Facebook &amp; Twitter Apps Has Privacy Concerns About Covid-19 App https://t.co/wTizAy5FVp",fake
1527,If you’re 65 and older or have an underlying medical condition learn how you can take steps to protect yourself from #coronavirus. Learn more: https://t.co/iH2iRfg300. #COVID19 https://t.co/cTPjJ7QmBv,real
1528,Most of these changes had minimal impact. MN whose units switched from unique ppl to encounters and NH whose units switched from unique ppl to specimens drove the increase. These rises are due to the inclusion of repeat testing which unique ppl counts do not capture.,real
1529,"Eleven. That's how many times we've broken the single-day record for new COVID-19 cases in the last month.

This virus isn't going to ""just disappear"" like President Trump wants. It's surging — and we need real leadership from this White House to slow its spread.",fake
1530,"Claim: Kins of those who died of COVID-19 can claim insurance under Pradhan Mantri Jeevan Jyoti Bima Yojana (PMJJBY) and Pradhan Mantri Suraksha Bima Yojana (PMSBY)

#PIBFactCheck: PMSBY doesn't cover COVID related deaths, while PMJJBY covers COVID deaths with certain conditions. https://t.co/SoQemT997F",fake
1531,A video shows a doctor falling down because of the coronavirus.,fake
1532,A photo of the vice president of Spain in the hospital allegedly visiting his father sickened by the coronavirus.,fake
1533,We also wanted to call your attention to the beta release of the COVID Racial Data Tracker in collaboration with @AntiracismCtr. We're actively taking feedback building systems and should have a fuller site soon. https://t.co/hTyV0MA5tA,real
1534,Police in New Orleans Confiscate A Stripper’s Pole They Say Was Infested With The C-19 Flu Virus https://t.co/rvCWIpSPYc #coronavirus,fake
1535,Our hands are one of the primary ways by which infectious diseases like #COVID19 spread. #TakeResponsibility; wash your hands frequently with soap under running water for 20 seconds. Remember to teach your loved ones and those around you the importance of proper hand hygiene. https://t.co/6K8aRR8Npz,real
1536,Fauci in his own words. As @realdonaldtrump criticizes see Fauci's full words on China travel masks and the threat of the virus. https://t.co/szIEvIzl5V #coronavirus https://t.co/WRbI74ljab,fake
1537,"High alert: Chicken infected from corona virus found in Bangalore today, kindly circulate the message and avoid consumption of chicken. Spread to your dear ones.",fake
1538,All infants born to a cohort of 31 COVID-19–positive mothers tested negative for the virus during the height of the New York surge. https://t.co/ERZ5CG6b1x,real
1539,PCR tests were conducted on a journalist and his crew who attended late Minister Thondaman’s funeral as they had COVID-19 symptoms.,fake
1540,#COVID19 affects people in all communities. Award-winning actor and tribal elder Wes Studi offers guidance to tribal communities to help slow the spread of coronavirus or “Tsii'chin Bii' Tó” in the Navajo language. https://t.co/QDYrO1Sd8o https://t.co/EAEzJCof9e,real
1541,🆕 UPDATE: COVID-19 investigational drugs and therapies. https://t.co/M3p8I9CrmF https://t.co/wm4z6SciMO,real
1542,"Anyone in Mumbai requiring Plasma for Covid treatment, please contact from a group of people ready to make plasma donations:",fake
1543,States reported more than 32k cases today and 31k cases yesterday the highest numbers we’ve seen since May 1. Mississippi hasn’t updated its numbers in two days so we expect we’re missing 600-800 cases there based on their previous updates. https://t.co/oFb4QlB1RF,real
1544,RT @PIB_India: #IndiaFightsCorona Average Daily Tests Conducted (week wise) India has set a record in #COVID19 tests conducted per day.…,real
1545,Canadian PM's wife. This video is for those who still don't take it seriously.,fake
1546,All new cases were detected as a result of day 3 or day 12 testing and are now in quarantine.,real
1547,1/10 The UK could soon see 49000 new cases of #coronavirus every day unless action is taken warns the government's chief scientific adviser. Click below 👇 to find out more https://t.co/SWcqc3XLyJ,real
1548,The chairman of the British Medical Association Dr Chaand Nagpaul tells Sky News that “doctors are extremely worried that we’re not prepared” for a second wave of #coronavirus. #KayBurley: https://t.co/C5rHb4KKxV https://t.co/w6aOU2PdnM,real
1549,"Ovid’ is Latin for a sheep. COVID starts with a C, which also means ‘see’ in ancient language. 19 was known as the “Number of Surrender” in ancient times.” It goes on to draw the conclusion, “COVID 19 = ‘See a Sheep Surrender",fake
1550,📢#CoronaVirusUpdates: ✅India's #COVID19 recovery rate improves to 80.86% as on September 22 2020 📍Steady improvement in India's COVID-19 recovery rate since #lockdown initiation on March 25 2020 #IndiaFightsCorona @ICMRDELHI Via @MoHFW_INDIA https://t.co/CZUekXxZEu,real
1551,"Woman moves beyond bread-making stage of lockdown, breaks ground on mill in apartment #covid19 
https://t.co/V6mJFHl9hi https://t.co/v4plDIBZIT",fake
1552,The latest #COVIDView report shows that adults 65 and older are experiencing the highest rates of #COVID19-associated hospitalizations followed by adults age 50 – 64 years. Additional data are reported on race/ethnicity by age this week. Learn more: https://t.co/QEWd9tRH3z https://t.co/EauWxcTjKa,real
1553,There are 13 previously reported cases who are considered to have recovered today – all community cases. With today’s 14 new cases our total number of active cases is 132. Of those 33 are imported cases in MIQ facilities and 99 are community cases.,real
1554,False positive result rate in PCR tests is 50 percent.,fake
1555,The 7-day average for cases seems likely to rise. There were storm-related drops in testing and cases which showed up in the numbers from the 3th-6th. Those numbers will be replaced with regular reporting. We might be seeing the very beginning of that today in the South. https://t.co/KRqYZWSbz4,real
1556,"Say televangelist Pat Robertson said some young people ???are doing all kinds of unnatural things with their sex organs. When people do that, they transfer all kinds of chemicals from ladies??? private parts and that???s where I think the (corona)virus came from.??�",fake
1557,High death rate in Italy is due to people taking Ibuprofen.,fake
1558,Update from the @minhealthnz Today there are 2 new cases of COVID-19 to report in managed isolation facilities in NZ It has been 75 days since the last case of COVID-19 was acquired locally from an unknown source. Our total number of active cases is 27 - all are in quarantine,real
1559,RT @WHO: Some #COVID19 outbreak reports related to crowded indoor spaces have suggested the possibility of aerosol transmission combined wi…,real
1560,Asia's richest man Mukesh Ambani's wife Nita Ambani received Rs.500 as welfare fund from Central Government.,fake
1561,On March 30 a homeless shelter resident in Seattle tested positive for #COVID19. @KCPubHealth and CDC investigated the case and oversaw testing of residents and staff leading to early identification and prevention of other cases. Learn more in @CDCMMWR: https://t.co/us8IynvELz. https://t.co/vkd4ocb7O7,real
1562,The Government has developed a “Stamp it Out” plan for responding to new cases of COVID-19 in the community should there be a resurgence of cases in NZ. Ongoing elimination will remain as the strategy for dealing with COVID-19 to keep Kiwis safe and support economic recovery.,real
1563,Hand washing: Preventing the spread of diseases or broad government conspiracy theory that Big Soap doesn’t want you to know about? #coronavirus,fake
1564,#IndiaFightsCorona: 22 States/UTs have better Tests Per Million (TPM) than National Average. Goa Delhi Andhra Pradesh and Tamil Nadu are reporting maximum number of tests in a day. Details: https://t.co/srMbBTKQQo @ICMRDELHI #StaySafe #IndiaWillWin https://t.co/Zg4bEz3j5g,real
1565,I'm about to deliver remarks on the Coronavirus pandemic. Tune in to watch live: https://t.co/HpaqlEb7D1,fake
1566,@mramblr @KFILE And today it is also looking like it will be over 39k. I don't think this is really a winning argument for the people making it but the intent doesn't seem to actually be accuracy but sowing confusion. -@alexismadrigal,real
1567,@davidgaliel @AdrienneLaF @TheAtlantic Most states report people tested explicitly. There are a few questions on the samples issue specifically Massachusetts. Believe me we'd like clarity on this but I don't think it's nearly as big an issue with the data,real
1568,The opening ceremony of the London 2012 Olympics announced that the new coronavirus was coming.,fake
1569,Smoke from Cremation will spread #coronavirus Please Do NOT burn DEAD!!!,fake
1570,We just announced a supply agreement with the U.S. government for an initial 100 million doses of mRNA-1273 our vaccine candidate against COVID-19. Read more here: https://t.co/skd7iLdEW2 https://t.co/JwZ7OD7EjO,real
1571,???The Obama administration made a decision on testing that turned out to be very detrimental to what we???re doing??� on the coronavirus.,fake
1572,There's also a debate over which isotype(s) to target. We've seen total antibodies IgM IgG and IgA. Each has a different time course and optimal type of sample. Which is best for which purpose?,real
1573,Images of the medical facility shared with the claim that the Indian Army set up a 1000-bed hospital in Rajasthan during the coronavirus pandemic.,fake
1574,386 new cases of #COVID19; 176-Lagos 65-Kano 31-Katsina 20-FCT 17-Borno 15-Bauchi 14-Nasarawa 13-Ogun 10-Plateau 4-Oyo 4-Sokoto 4-Rivers 3-Kaduna 2-Edo 2-Ebonyi 2-Ondo 1-Enugu 1-Imo 1-Gombe 1-Osun 3912 cases of #COVID19 in Nigeria Discharged: 679 Deaths: 117 https://t.co/IUWL9ROjqQ,real
1575,A WhatsApp message says that coronavirus is being transmitted in wastewater.,fake
1576,RT @drharshvardhan: #CoronaVirusUpdates ! 👉With its focussed strategies &amp; effective people-centric measures India is reporting exponentia…,real
1577,Do you think you may have #COVID19? Most people who get sick can take care of themselves at home. If you need to see a doctor call ahead before going to their office. Take precautions to protect yourself and others around you. See more: https://t.co/Dpn350BZrz. https://t.co/neaDhs6qTT,real
1578,Yesterday our laboratories processed 3573 tests bringing the total number of tests completed to date to 868042.,real
1579,A photo has been shared in multiple posts on Facebook and Twitter alongside a claim it shows the bodies of people who died in Italy after they became infected with the novel coronavirus COVID-19.,fake
1580,Singapore is often lauded for its response to COVID-19. The Government has pointed to it as an example of a country doing well that hasn't closed schools. It recently decided to do so. So how does Singapore's response compare to Australia's? https://t.co/7vEvDbFC8R #auspol https://t.co/int1qOZwtP,fake
1581,A properly worn face mask acts as a protective barrier to prevent the spread of #COVID19. #WearAMask properly: ✅Covering your nose &amp; mouth ✅No gaps ✅Secured with straps Remember a face mask is a personal item &amp; must not be shared. #TakeResponsibility https://t.co/J1xPbw7CjH,real
1582,_Images showing vaccines for coronavirus have already been discovered were patented and will be readily available._,fake
1583,Boris Johnson is facing demands from Labour to explain his proposal to use the Army to support police amid the new #COVID19 lockdown rules https://t.co/NgSBlpOZYB,real
1584,One caveat on today’s total test number: Minnesota has updated their data recording which resulted in a reduction of ~173k cumulative tests. We placed a zero in place of -173k for the daily chart above so the real trend would be more apparent.,real
1585,"When the mosquitoes come out everyone,WEAR BUG SPRAY OUTSIDE.I might be wrong,but I personally think that if a mosquito sucks the blood of a person with #coronavirus and then bites you,the virus could spread to you.Im not smart,but just do it to be safe.",fake
1586,A person with coronavirus is in Andorra on 2/10/20.,fake
1587,Man Buys Vast Quantity Of Drinking Water https://t.co/SpBZyO6J0x #water #coronavirus,fake
1588,Texas meanwhile set a new record for the number of patients currently hospitalized with COVID-19. https://t.co/EtGME0RyqA,real
1589,You can test a quality of reusable mask blowing a lighter as you wear it.,fake
1590,US has developed miracle drug Remedesivir against COVID-19.,fake
1591,Our daily update is published. We’ve now tracked 10.3 million tests up 366k from yesterday. Note that we can only track tests that a state reports. For details see: https://t.co/PZrmH4bl5Y https://t.co/7ioQZxdKp1,real
1592,"Says Italy arrested a doctor ???for intentionally killing over 3,000 coronavirus patients.??�",fake
1593,"A woman calling herself advocate was found in Reliance Mart, Rani Bagh, Delhi flouting social distancing rules, without mask, touching multiple products/ packets and removed her shirt when security took her out.
#IndiaFightsCorona",fake
1594,15 years ago published a study on chloroquine. It is effective against COVID-(1),fake
1595,Checkpoints will be set up leading into NYC to enforce a quarantine order for people coming from states with high rates of COVID. via @wsj last week. https://t.co/LZWoh3PnDG,real
1596,As of June 2: More than 1.8 million #COVID19 cases have been reported in the U.S. with 34 states and jurisdictions reporting more than 10000 cases. Continue to help slow the spread by staying home when sick and washing your hands often. https://t.co/wiuFBKR3Uh https://t.co/7Gej6KNPiu,real
1597,The U.S. situation continues to be highly influenced by the regional decline in the NY metro area—while the rest of the country shows a different pattern. https://t.co/kP5g6x7mN9,real
1598,"""Poll Finds 38% of Americans Say They Will Not Drink Corona Beer Because of Virus.""",fake
1599,We’re up bright and early celebrating healthcare workers everywhere. We won’t be able to stop thanking you for being on the frontline fighting COVID. Thank you again and again and again. #heroes #stayhomeforthem,real
1600,"Donald Trump published on his Twitter account that Brazilian president ""Javier"" Bolsonaro is a ""great guy"" but that his COVID-19 policies are leading to a ""genocide"".",fake
1601,"Trump has used the word “hoax” hundreds of times as president most often in reference to the Mueller report and his recent impeachment. Recent TV ads have attacked Trump for using ""hoax"" in the context of the coronavirus.",fake
1602,If Indiana continues to #StayAtHome hospitals should not become overloaded. However if distancing is relaxed there is a potential for over 67k hospitalizations - overwhelming the system by May 1. Learn more at https://t.co/n4O8byH4jV https://t.co/iSdr5bA445,real
1603,A post spreading on WhatsApp claims there are 50 hospital guards job oppenings at IFEMA hospital in Madrid.,fake
1604,@realDonaldTrump Biden is on overdose chloroquine. Corona stage 4 treatment.,fake
1605,FDA official says if a COVID vaccine is approved before it’s ready -- he’s outta there. https://t.co/g6NhvB4WpW https://t.co/Du47IEIUS7,real
1606,COVID-19 means ‘Certificate of Identification of Vaccination With Artificial Intelligence,fake
1607,"This is a headline every American should see: “Trump administration ended pandemic early-warning program to detect coronaviruses”

Donald Trump’s shortsighted actions left our nation ill-prepared to deal with this outbreak. https://t.co/P9zT0a3mNg",fake
1608,As of September 14 national forecasts predict 3000 to 7100 new #COVID19 deaths will be reported during the week ending October 10. These forecasts predict 207000 to 218000 total COVID-19 deaths in the US by October 10. More: https://t.co/Ft6cgmaMPX. https://t.co/J0PGPLPy4x,real
1609,There are 53 people linked to the community cluster who remain in the Auckland quarantine facility which includes 29 people who have tested positive for COVID-19 and their household contacts.,real
1610,"""Sinn Féin Have Coronavirus, Pass It On"" Varadkar Tells Media https://t.co/ICl1yFfJn8",fake
1611,#COVID19 has preyed on ppl with non-communicable diseases (NCDs): cancer cardiovascular disease diabetes &amp; respiratory disease. 🌍 NCDs &amp; their risk factors are increasing vulnerability to COVID-19 infection &amp; the likelihood of worse outcomes incl. in younger ppl-@DrTedros https://t.co/VEsFnkxcX4,real
1612,COVAX commitments include agreements with 35 economies as well as the @EU_Commission which will procure #COVID19 vaccine doses on behalf of 27 EU🇪🇺 member states plus #Norway🇳🇴 and #Iceland🇮🇸 https://t.co/6KyDZ6TWWE https://t.co/hyKeqXZbUZ,real
1613,_Roche has developed a COVID-19 vaccine._,fake
1614,Christine Lagarde admits that something must be done about old people living for too long.,fake
1615,Scientists are expressing cautious optimism that a coronavirus vaccine can be ready to go by the late spring of 2021 although it’s unclear how much longer it would take to distribute the vaccine widely. https://t.co/sSTQJHMMiG https://t.co/IqF5yEmESA,fake
1616,As on 19 July 2020 in #Pune District's total positive #COVID19 cases are 55624 and active #COVIDー19 cases are 33748: https://t.co/6CcqIYgbXL #Maharastra #COVID__19 #Covid_19 #CoronaUpdates #CoronavirusIndia #CoronaVirusUpdates #coronavirus #COVIDUpdates https://t.co/9pOej2cK0u,real
1617,RT @CDCGlobal: The #COVID19 pandemic is impacting the fight for an AIDS-free generation. @CDCgov and @PEPFAR remain dedicated to both respo…,real
1618,"Covid-19 is a lab made biological weapon deployed to destroy the Trump economy. People will say ""but Chinese people died why would they kill their own people?"". I'll remind people that war is about sacrificing your own people to gain from another people.",fake
1619,Salaries/Pensions of government employees will be deducted.,fake
1620,"EXCLUSIVE: University of Oxford scientists say if their coronavirus vaccine passes clinical trials and gets approved, they plan to announce it on the day Donald Trump is voted out of office to make it just a really happy day https://t.co/B7iU5YOs6q",fake
1621,Burundi had 274 cases of COVID-19 and only one death on April 30.,fake
1622,And if we can work together we can ensure that all essential workers are protected and proven treatments like dexamethasone are available to those who need them-@DrTedros #COVID19 https://t.co/TdOBZsioOF,real
1623,"Iran's Supreme Leader Ayatollah Ali Khamenei said the US created ""a special version"" of the virus that is ""specifically built for Iran using the genetic data of Iranians which they have obtained through different means""",fake
1624,Says Wisconsin???s in-person election has caused a ???surge??� in new coronavirus cases,fake
1625,Barack Obama former President of the United States said that criminals shouldn't have rights.,fake
1626,The world's poorest and most marginalised people are hardest hit by malaria and they are also likely to be the most affected by #COVID19. This #WorldMalariaDay we are reminded of the importance of building secure health systems to defend against disease. 🏥 #HealthForAll https://t.co/JvblDdOWjV,real
1627,#IndiaFightsCorona As India records more recoveries than the new cases the gap between Recovered Cases and the Active Cases is continuously widening. The Recoveries are more than 5 times Active Cases. https://t.co/fDmlEwYi3D,real
1628,RT @CDCGlobal: Healthcare workers: Join @CDCgov on 7/23 Thursday at 8am EDT for the latest #COVID19 Infection and Prevention Control Global…,real
1629,📢#CoronaVirusUpdates: ✅India's #COVID19 recovery rate improves to 79.29% as on September 19 2020 📍Steady improvement in India's COVID-19 recovery rate since #lockdown initiation on March 25 2020 #IndiaFightsCorona @ICMRDELHI Via @MoHFW_INDIA https://t.co/PnQseQNvp9,real
1630,@timothybelcher Kia ora Timothy the most up-to-date locations for our cases are here: https://t.co/HRM8CYyeRL please note everyone is in Jet Park quarantine facility except the women from the UK who are isolated at home in Wellington.,real
1631,Older adults and people w/ severe chronic medical conditions may be at higher risk for severe illness from #COVID19. If you or a loved one are at increased risk of getting COVID-19 act now: stay home when possible &amp; make a plan in case you get sick. https://t.co/juMv7KnMCz. https://t.co/2gWd1u5kHg,real
1632,Northern Ireland was testing for COVID-19 at a rate 10 times that of Scotland reported on 9 May 2020.,fake
1633,RT @RidgeOnSunday: Millions of Britons are living under newly-imposed restrictions and the UK’s testing system is coming in for heavy crit…,real
1634,On the 18th of May 8 new cases in Zamfara were erroneously announced Therefore as at the 20th of May 2020 Zamfara has recorded a total of 76 confirmed cases We apologise to @Zamfara_state for this error and reiterate our commitment to accurate &amp; transparent reporting of data https://t.co/RIeUhZ2e0a,real
1635,RT @drharshvardhan: #COVID19 Update The coordinated efforts of @MoHFW_INDIA &amp; State/UT govts on early detection through aggressive testing…,real
1636,#CoronaVirusUpdates: #COVID19 testing status update: @ICMRDELHI stated that 65325779 samples tested upto September 21 2020 933185 sample tested on September 21 2020 #StaySafe #IndiaWillWin https://t.co/0g0AN52uhy,real
1637,New cases have been around ~23k for the last two days. The 7-day average continues to fall slightly. https://t.co/HhHmrCISpj,real
1638,Today we have no new cases of COVID-19 to report.  Our total number of confirmed cases is now 1156 which is the number we report to the World Health Organization.  Our combined total of confirmed and probable cases is now 1506.,real
1639,“If one piece of PPE saves someone’s life mission accomplished” said Rusty Enscore a CDC Health Scientist who led the inventory effort. CDC shared 9 tons of protective gear with #COVID19 responders. Read more: https://t.co/gEC7OXjFIX. https://t.co/Zj0dl4U2Rk,real
1640,European Health Organization (EHO) announced that eating beef can cure coronavirus.,fake
1641,French health authorities reported 13498 new infections on Saturday setting a record for the highest number of daily new cases since the pandemic began. The number of people who have died from COVID-19 infections was up by 26 Read the atest here 👇 https://t.co/wxBGx43IYA,real
1642,If you have #COVID19 symptoms &amp; want to get tested call your medical provider first. You can also visit your state or local health department’s website to look for local information on testing. Learn more: https://t.co/QzWiGudFga. https://t.co/K0EMuMMX8f,real
1643,"NEW: It’s not a ""class 4 felony"" to carry a firearm while wearing a face mask to prevent the spread of COVID-19 https://t.co/JkNuD1ANVp",fake
1644,Listen to some incriminating revelations on #Corona conspiracy. Unraveling the corroboration of Chinese collaboration?👇 https://t.co/47yVvFRQtc,fake
1645,“The result of a positive test is you get the money.” Health secretary Matt Hancock says he is “confident” people on low income will do the right thing and seek a test if they have symptoms of #coronavirus. Follow live here: https://t.co/OWTJVEZyWH https://t.co/g65LAuiw8P,real
1646,Video of West Sumatra residents in Indonesia throwing off Chinese tourists and burning their belongings during the COVID-19 pandemic.,fake
1647,Our total number of confirmed cases is 1205 which is the number we report to the World Health Organization.​ ​ There is no one in New Zealand receiving hospital-level care for COVID-19.,real
1648,RT @AyushmanHWCs: We are steadily progressing towards our goal of 1.5 lakh functional #AB_HealthAndWellnessCentres by 2022. Here’s our pro…,real
1649,It is an advise to wear surgical masks in reverse to make them fully effective.,fake
1650,Coronavirus second wave: PM considers new measures as London mayor insists 'we should not wait' https://t.co/RHG4x3owyo,real
1651,The intent here is to encourage ourselves to strictly follow the “stay at home” policies prevent overload and prevent the added deaths that come along with overload.,real
1652,#CoronaVirusUpdates #IndiaFightsCorona Case Fatality Rate (CFR) further dips to 2.09%. Active cases reduced to 586244 (less than 586298 recorded yesterday). #COVID19 recoveries exceed active cases by nearly 7 lakh.,real
1653,Although new cases continue to grow testing providers are being overwhelmed. Turnaround times are lengthening; the supply chain is stressed. In a place like Arizona this may mean that we won’t see rapid increases in cases because testing cannot scale with the outbreak. https://t.co/lTMW1VLGWe,real
1654,Cuba sent 200.000 doctors across the world to help nations fighting against the COVID-19 pandemic.,fake
1655,Public Health Professionals: Need #COVID19 resources for sharing? Check out CDC’s One-Stop Shop for COVID-19 Resources that range from youth sports to travel: https://t.co/EpQe5KaDvq https://t.co/1NEyZyZBle,real
1656,Kenya had the highest cases of COVID-19 in Africa and the fifth-highest in the world on May 6.,fake
1657,"Sir Cliff Richard says he’s had no choice but to self-isolate as “coronavirus-infested” fans keep trying to hug him in the street.

“I swear those cunts are trying to kill me,” he moaned https://t.co/zOAzdEHNT4",fake
1658,As of today 📈21 states have an elevated risk of re-opening 25 states have a moderate risk of re-opening and 📉4 states have a reduced risk of re-opening. Go to https://t.co/DYojLfjhyd to find out more about your state. https://t.co/Nhre2b4jrE,real
1659,The State of Georgia Has Become The Nation’s Coronavirus Guinea Pig https://t.co/rKEGe5Eydf #coronavirus #georgia #fruit #georgiapeaches,fake
1660,Brazilian Civil Registry data shows that deaths by COVID-19 in the country don't exceed 25 thousand,fake
1661,As of today 8 states are reporting racial demographics for COVID cases: CT IL MI MN NC NJ SC VA And 5 states are reporting racial demographics for COVID deaths: CT IL LA MN NC,real
1662,"Face masks could be giving people Covid-19 immunity, researchers suggest",fake
1663,Note also that the @HarvardGH line we have on the previous charts is a minimum estimate. @HarvardGH itself has upped its estimate of tests needed to safely reopen to 900k. Other plans have even higher recommendations. See: https://t.co/54SJatTzW6 https://t.co/NAhB1Rc7DJ,real
1664,The two cases in Christchurch will be placed in the quarantine section within one of the managed isolation facilities. It’s been previously assessed as a dual use facility – it has an area for high level of clinical care that someone with COVID-19 may require.,real
1665,Cat Purposely Caught Covid-19 In The Hope Of Killing Off Owner https://t.co/zx6NhxCSDi,fake
1666,#IndiaFightsCorona 60% of the total cases are recorded only in 5 states. Of the total 89706 new cases which have been reported in the last 24 hours Maharashtra has alone contributed more than 20000 and Andhra Pradesh has contributed more than 10000. https://t.co/jnLx6OToKN,real
1667,Over the last 24 hours NCDC has worked with @NigeriaMFA and Port Health Services in Lagos &amp; Abuja to receive 269 Nigerians from India We provided the groups with guidance and materials for observation of the mandatory 14-day self-isolation https://t.co/LTZzvNMlfu,real
1668,@scotthall711 @olegirl2000 @gshell1234 @DonaldJTrumpJr How many FROM covid 19? How many died because New York and New Jersey screwed the elderly?? Thats all trumps fault right? When trump shut down travel...he's a racist. Trump puts a team together to fig,fake
1669,Since last Sunday 20% of the reported tests in Arizona have come back positive. Right next door in New Mexico only 2.5% of tests are coming back positive. https://t.co/CnAuYgvpUD,real
1670,Maduro has supported the use of herbal infusions to cure COVID-19.,fake
